component_id,model,category,brand,date,price,event_label,data_source
acer fa100 | 2.0TB | SSD,acer fa100,Storage,acer,2023-01-01,109.22,"post_crypto_deflation,nand_oversupply",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-02-01,76.0,"post_crypto_deflation,nand_oversupply",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-03-01,82.63,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-04-01,79.2,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-05-01,77.97,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-06-01,78.29,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-07-01,79.23,"ai_demand_wave,nand_oversupply",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-08-01,83.25,"ai_demand_wave,nand_oversupply",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-09-01,84.36,ai_demand_wave,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-10-01,90.1,"ai_demand_wave,ram_shortage",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-11-01,82.89,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2023-12-01,90.59,"ai_demand_wave,ram_shortage",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-01-01,95.47,"ram_shortage,ai_investment_surge",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-02-01,91.93,"ram_shortage,ai_investment_surge",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-03-01,94.8,"ram_shortage,ai_investment_surge",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-04-01,88.54,"ram_shortage,ai_investment_surge",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-05-01,86.61,ai_investment_surge,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-06-01,87.4,ai_investment_surge,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-07-01,88.14,ai_investment_surge,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-08-01,87.91,new_cpu_gen_releases,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-09-01,85.23,new_cpu_gen_releases,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-10-01,90.32,new_cpu_gen_releases,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-11-01,86.22,"new_cpu_gen_releases,black_friday_2024",synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2024-12-01,101.03,new_cpu_gen_releases,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2025-01-01,98.68,rtx5000_launch_pressure,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2025-02-01,86.92,rtx5000_launch_pressure,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2025-03-01,88.96,rtx5000_launch_pressure,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2025-04-01,83.87,rtx5000_launch_pressure,synthetic
adata legend 960 max | 1.0TB | SSD,adata legend 960 max,Storage,adata,2025-05-01,86.99,rtx5000_launch_pressure,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-01-01,155.65,"post_crypto_deflation,nand_oversupply",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-02-01,159.44,"post_crypto_deflation,nand_oversupply",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-03-01,149.04,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-04-01,149.37,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-05-01,141.49,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-06-01,153.59,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-07-01,147.83,"ai_demand_wave,nand_oversupply",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-08-01,152.46,"ai_demand_wave,nand_oversupply",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-09-01,168.2,ai_demand_wave,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-10-01,176.94,"ai_demand_wave,ram_shortage",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-11-01,156.44,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2023-12-01,173.48,"ai_demand_wave,ram_shortage",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-01-01,201.69,"ram_shortage,ai_investment_surge",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-02-01,174.29,"ram_shortage,ai_investment_surge",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-03-01,177.16,"ram_shortage,ai_investment_surge",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-04-01,198.54,"ram_shortage,ai_investment_surge",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-05-01,208.14,ai_investment_surge,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-06-01,177.37,ai_investment_surge,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-07-01,182.95,ai_investment_surge,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-08-01,189.73,new_cpu_gen_releases,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-09-01,205.86,new_cpu_gen_releases,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-10-01,188.29,new_cpu_gen_releases,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-11-01,185.73,"new_cpu_gen_releases,black_friday_2024",synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2024-12-01,209.39,new_cpu_gen_releases,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2025-01-01,208.2,rtx5000_launch_pressure,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2025-02-01,199.12,rtx5000_launch_pressure,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2025-03-01,202.61,rtx5000_launch_pressure,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2025-04-01,192.01,rtx5000_launch_pressure,synthetic
adata legend 960 | 2.0TB | SSD,adata legend 960,Storage,adata,2025-05-01,202.75,rtx5000_launch_pressure,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-01-01,52.6,"post_crypto_deflation,nand_oversupply",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-02-01,52.8,"post_crypto_deflation,nand_oversupply",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-03-01,53.39,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-04-01,55.27,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-05-01,56.65,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-06-01,54.43,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-07-01,54.49,"ai_demand_wave,nand_oversupply",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-08-01,54.04,"ai_demand_wave,nand_oversupply",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-09-01,55.23,ai_demand_wave,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-10-01,60.64,"ai_demand_wave,ram_shortage",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-11-01,60.23,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2023-12-01,63.9,"ai_demand_wave,ram_shortage",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-01-01,70.36,"ram_shortage,ai_investment_surge",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-02-01,67.9,"ram_shortage,ai_investment_surge",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-03-01,65.09,"ram_shortage,ai_investment_surge",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-04-01,61.73,"ram_shortage,ai_investment_surge",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-05-01,54.79,ai_investment_surge,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-06-01,59.68,ai_investment_surge,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-07-01,57.17,ai_investment_surge,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-08-01,55.1,new_cpu_gen_releases,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-09-01,51.5,new_cpu_gen_releases,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-10-01,58.2,new_cpu_gen_releases,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-11-01,54.43,"new_cpu_gen_releases,black_friday_2024",synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2024-12-01,55.07,new_cpu_gen_releases,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2025-01-01,56.73,rtx5000_launch_pressure,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2025-02-01,57.48,rtx5000_launch_pressure,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2025-03-01,57.19,rtx5000_launch_pressure,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2025-04-01,56.02,rtx5000_launch_pressure,synthetic
adata premier 16 gb | DDR5 | 4800MHz | 1x16GB,adata premier 16 gb,RAM,adata,2025-05-01,56.64,rtx5000_launch_pressure,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-01-01,89.62,"post_crypto_deflation,nand_oversupply",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-02-01,88.73,"post_crypto_deflation,nand_oversupply",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-03-01,92.79,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-04-01,77.35,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-05-01,84.84,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-06-01,84.83,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-07-01,83.82,"ai_demand_wave,nand_oversupply",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-08-01,81.07,"ai_demand_wave,nand_oversupply",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-09-01,84.32,ai_demand_wave,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-10-01,92.19,"ai_demand_wave,ram_shortage",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-11-01,90.77,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2023-12-01,85.96,"ai_demand_wave,ram_shortage",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-01-01,94.1,"ram_shortage,ai_investment_surge",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-02-01,87.4,"ram_shortage,ai_investment_surge",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-03-01,87.74,"ram_shortage,ai_investment_surge",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-04-01,82.84,"ram_shortage,ai_investment_surge",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-05-01,84.73,ai_investment_surge,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-06-01,88.8,ai_investment_surge,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-07-01,84.9,ai_investment_surge,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-08-01,88.08,new_cpu_gen_releases,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-09-01,87.4,new_cpu_gen_releases,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-10-01,85.18,new_cpu_gen_releases,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-11-01,84.4,"new_cpu_gen_releases,black_friday_2024",synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2024-12-01,85.62,new_cpu_gen_releases,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2025-01-01,86.29,rtx5000_launch_pressure,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2025-02-01,80.31,rtx5000_launch_pressure,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2025-03-01,80.88,rtx5000_launch_pressure,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2025-04-01,77.05,rtx5000_launch_pressure,synthetic
adata premier pro sp900 | 64GB | SSD,adata premier pro sp900,Storage,adata,2025-05-01,81.77,rtx5000_launch_pressure,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-01-01,76.7,"post_crypto_deflation,nand_oversupply",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-02-01,81.74,"post_crypto_deflation,nand_oversupply",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-03-01,79.0,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-04-01,82.86,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-05-01,81.88,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-06-01,84.78,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-07-01,80.85,"ai_demand_wave,nand_oversupply",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-08-01,73.93,"ai_demand_wave,nand_oversupply",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-09-01,87.66,ai_demand_wave,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-10-01,84.98,"ai_demand_wave,ram_shortage",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-11-01,82.35,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2023-12-01,97.25,"ai_demand_wave,ram_shortage",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-01-01,94.44,"ram_shortage,ai_investment_surge",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-02-01,88.12,"ram_shortage,ai_investment_surge",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-03-01,87.34,"ram_shortage,ai_investment_surge",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-04-01,90.61,"ram_shortage,ai_investment_surge",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-05-01,86.44,ai_investment_surge,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-06-01,87.89,ai_investment_surge,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-07-01,90.88,ai_investment_surge,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-08-01,94.29,new_cpu_gen_releases,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-09-01,94.6,new_cpu_gen_releases,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-10-01,85.08,new_cpu_gen_releases,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-11-01,90.37,"new_cpu_gen_releases,black_friday_2024",synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2024-12-01,96.58,new_cpu_gen_releases,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2025-01-01,98.28,rtx5000_launch_pressure,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2025-02-01,101.32,rtx5000_launch_pressure,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2025-03-01,87.65,rtx5000_launch_pressure,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2025-04-01,92.71,rtx5000_launch_pressure,synthetic
adata su800 | 1.0TB | SSD,adata su800,Storage,adata,2025-05-01,97.58,rtx5000_launch_pressure,synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-01-01,25.27,"post_crypto_deflation,nand_oversupply",synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-02-01,27.86,"post_crypto_deflation,nand_oversupply",synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-03-01,26.55,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-04-01,26.63,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-05-01,25.03,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-06-01,26.04,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-07-01,25.88,"ai_demand_wave,nand_oversupply",synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-08-01,24.91,"ai_demand_wave,nand_oversupply",synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-09-01,27.49,ai_demand_wave,synthetic
adata ultimate su650 | 240GB | SSD,adata ultimate su650,Storage,adata,2023-10-01,27.65,"ai_demand_wave,ram_shortage",synthetic
